run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
231,deepseek,32,risk_seeking,100,0.0001,0.0001,138.629449081614,True
232,deepseek,33,risk_seeking,100,0.0001,0.0001,138.629451198879,True
233,deepseek,34,risk_seeking,100,0.0001,0.0001,138.629457923361,True
234,deepseek,35,risk_seeking,100,0.0001,0.0001,138.629443130652,True
235,deepseek,36,risk_seeking,100,0.0001,0.0001,138.62946470061,True
236,deepseek,37,risk_seeking,100,0.0001,0.0001,138.629455794582,True
237,deepseek,38,risk_seeking,100,0.0001,0.0001,138.629439690324,True
238,deepseek,39,risk_seeking,100,0.0001,0.0001,138.629444782551,True
239,deepseek,40,risk_seeking,100,0.0001,0.0001,138.629453827665,True
240,deepseek,41,risk_seeking,100,0.0001,0.0001,138.62945241573,True
241,deepseek,42,risk_seeking,100,0.0001,0.0001,138.629462466184,True
242,deepseek,43,risk_seeking,100,0.0001,0.0001,138.629448120812,True
243,deepseek,44,risk_seeking,100,0.0001,0.0001,138.629460436941,True
244,deepseek,45,risk_seeking,100,0.0001,0.0001,138.62946160952,True
245,deepseek,46,risk_seeking,100,0.0001,0.0001,138.629442742134,True
246,deepseek,47,risk_seeking,100,0.0001,0.0001,138.629448827663,True
247,deepseek,48,risk_seeking,100,0.0001,0.0001,138.629461502474,True
248,deepseek,49,risk_seeking,100,0.0001,0.0001,138.629462690752,True
249,deepseek,50,risk_seeking,100,0.0001,0.0001,138.629450227839,True
250,deepseek,1,sham_style,100,0.0006971613463731,100,103.330307857272,True
251,deepseek,2,sham_style,100,0.0476813099693592,7.59966255566703,71.8835805373392,True
252,deepseek,3,sham_style,100,0.000730964906492422,100,71.8877426179204,True
253,deepseek,4,sham_style,100,0.160193078847416,5.09944460893004,39.8056562163927,True
254,deepseek,5,sham_style,100,0.271249220497444,0.876825341959871,101.852960145834,True
255,deepseek,6,sham_style,100,0.134235621566869,0.591598702263889,117.778137937279,True
256,deepseek,7,sham_style,100,0.0244170049212127,9.60989787537338,44.4180483271288,True
257,deepseek,8,sham_style,100,0.0687288491314713,6.17933402907145,34.5326041178699,True
258,deepseek,9,sham_style,100,0.0298730318021779,5.90705309538275,68.6407664250719,True
259,deepseek,10,sham_style,100,0.000929874258134228,96.4936618406852,105.188562852749,True
260,deepseek,11,sham_style,100,0.00752168890495881,20.8008373139462,69.5580242475885,True
261,deepseek,12,sham_style,100,0.000429591031936975,100,120.905847034254,True
262,deepseek,13,sham_style,100,0.0468113203087785,3.75271006090888,79.3085771094303,True
263,deepseek,14,sham_style,100,0.0291096877405243,8.47446596155648,49.378341341672,True
264,deepseek,15,sham_style,100,0.0281432814299775,4.99711650379056,57.9772027595907,True
265,deepseek,16,sham_style,100,0.019047901899885,5.68646588669935,71.0556708845728,True
266,deepseek,17,sham_style,100,0.0150817033864578,17.7552833440845,93.2563296542086,True
267,deepseek,18,sham_style,100,0.0145868837504242,10.6524684276219,75.8066381761502,True
268,deepseek,19,sham_style,100,0.0316169011151444,4.79383873674973,46.6402981105989,True
269,deepseek,20,sham_style,100,0.0528244693538429,9.90682135255732,55.4348816014505,True
270,deepseek,21,sham_style,100,0.00682839036768232,21.0355593067979,75.3775955448273,True
271,deepseek,22,sham_style,100,0.0236715822191509,3.80244880979304,89.234780209087,True
272,deepseek,23,sham_style,100,0.161523723182706,2.38024335395473,100.988000306177,True
273,deepseek,24,sham_style,100,0.0973074282108047,1.48935315709206,113.854774048911,True
274,deepseek,25,sham_style,100,0.372479579573382,0.37036246904849,121.927464810627,True
275,deepseek,26,sham_style,100,0.500274233989351,0.420881655800687,119.130317369339,True
276,deepseek,27,sham_style,100,0.06212455605004,5.40990707585559,70.2876695184666,True
277,deepseek,28,sham_style,100,0.00371920996127951,38.8851521817239,115.589951414893,True
