run_id,session_id,variant,n_trials,alpha,beta,nll,converged
273,74,2,100,0.3783901347620117,3.291712240156915,17.683853178638902,True
274,75,2,100,0.008111877763300204,100.0,8.056757819586224,True
275,76,2,100,0.9999,1.038986057131676,29.46772004654175,True
276,77,2,100,0.391822161519359,2.1134835252374145,50.270440584404824,True
277,78,2,100,0.09530296074051675,5.964287708440383,40.26241804824866,True
278,79,2,100,0.8661060542397392,0.7281469585589984,77.8625696203716,True
279,80,2,100,0.04709239541946382,25.779577870759258,17.707791609093302,True
280,81,2,100,0.31419551313679794,3.220597889456777,40.184871632787754,True
281,82,2,100,0.013592791395860197,50.9798326942236,28.851859648844076,True
282,83,2,100,0.005288279834433235,100.0,26.57105578338618,True
283,84,2,100,0.03653903399750041,28.171843941991263,17.13412083521568,True
284,85,2,100,0.027819709325109666,29.73356661633915,7.921759053953566,True
285,86,2,100,0.07431077983770798,12.910850876782408,17.608093358987578,True
286,87,2,100,0.08516796951339231,13.153948818670841,14.112295132181066,True
287,88,2,100,0.03862209358885962,14.065315630072437,47.60995003907689,True
288,89,2,100,0.03129307689076621,25.92406781208382,14.61691552810262,True
289,90,2,100,0.7694855786980391,1.5936668556955338,23.203162796707915,True
290,91,2,100,0.04817671759309797,22.85835858842719,22.57378411904177,True
291,92,2,100,0.5725111068231478,0.9246418332519237,69.00084305900208,True
292,93,2,100,0.07368260281632234,9.143843795341384,39.02246980404782,True
293,94,2,100,0.6342077816708585,1.6721429715045815,29.360309606811864,True
294,95,2,100,0.05246910797452159,16.03199333114419,19.06362532910622,True
295,96,2,100,0.007716945802521095,100.0,12.370538863772373,True
296,97,2,100,0.08591775023104349,15.066976123165595,16.834117267796394,True
297,98,2,100,0.10834171954721356,8.420904489689445,12.206377052139537,True
298,99,2,100,0.08952159571573094,11.008827266000656,12.456329647862049,True
