run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
91,gemini,42,exploratory,100,0.223820001671877,0.0182645007930673,138.613934253781,True
92,gemini,43,exploratory,100,0.00868458095377727,0.076761224376644,138.623605201844,True
93,gemini,44,exploratory,100,0.0001,0.0001,138.629436189579,True
94,gemini,45,exploratory,100,0.0001,0.0001,138.62943624192,True
95,gemini,46,exploratory,100,0.0133901785701291,0.0952549671957077,138.609086910122,True
96,gemini,47,exploratory,100,0.0125053802074293,0.0801305424329954,138.61660382347,True
97,gemini,48,exploratory,100,0.0001,0.0001,138.629436269346,True
98,gemini,49,exploratory,100,0.000199874561828617,5.03149737628773,138.610732554739,True
99,gemini,50,exploratory,100,0.000239292501481502,4.47669457509731,138.621091757116,True
100,gemini,1,disengaged,100,0.000360028434018148,9.69154545642012,138.449173806965,True
101,gemini,2,disengaged,100,0.0001,0.0001,138.629436161472,True
102,gemini,3,disengaged,100,0.0001,0.0001,138.629436194715,True
103,gemini,4,disengaged,100,0.0369468438039502,0.129249247470744,138.554875080052,True
104,gemini,5,disengaged,100,0.0745504530467344,0.0111032552439006,138.62801211605,True
105,gemini,6,disengaged,100,0.000510023994402159,5.32397909963768,138.302619803272,True
106,gemini,7,disengaged,100,0.0139429636733492,0.111463380698822,138.618044421725,True
107,gemini,8,disengaged,100,0.0205588966316011,0.156463128627698,138.606205415512,True
108,gemini,9,disengaged,100,0.00202526360171998,1.69296434343454,138.493688606618,True
109,gemini,10,disengaged,100,0.015020002039882,0.153700650067984,138.609315117514,True
110,gemini,11,disengaged,100,0.0131003006298191,0.122900824996048,138.613633734152,True
111,gemini,12,disengaged,100,0.0177413629371393,0.0956501152695078,138.612810784083,True
112,gemini,13,disengaged,100,0.000481466532027644,4.76811800995428,138.535913338159,True
113,gemini,14,disengaged,100,0.0143135316701887,0.150877671566168,138.595184852006,True
114,gemini,15,disengaged,100,0.243000105868778,0.0640617413200366,138.445413064303,True
115,gemini,16,disengaged,100,0.973290720829408,0.0390808225209208,137.960549424427,True
116,gemini,17,disengaged,100,0.000865481267699678,4.4333869312334,138.577759877081,True
117,gemini,18,disengaged,100,0.759553086981671,0.0136817309197619,138.502297704858,True
118,gemini,19,disengaged,100,0.000268613949431683,16.5782398281459,138.497093440613,True
119,gemini,20,disengaged,100,0.0300461090438747,0.164334455441777,138.517662528273,True
120,gemini,21,disengaged,100,0.000276872701921411,12.6654929631312,138.436883530992,True
121,gemini,22,disengaged,100,0.0001,16.1080383984265,138.564147106935,True
122,gemini,23,disengaged,100,0.0220008439249898,0.196366736005058,138.593182824146,True
123,gemini,24,disengaged,100,0.0001,0.0001,138.629436254343,True
124,gemini,25,disengaged,100,0.000256129910501411,13.8708915702621,138.550400912958,True
125,gemini,26,disengaged,100,0.100741754230255,0.149775716551858,138.362129489762,True
126,gemini,27,disengaged,100,0.0001,0.0001,138.629436161722,True
127,gemini,28,disengaged,100,0.43699770464647,0.0528609400600498,138.141397609088,True
128,gemini,29,disengaged,100,0.0001,0.0001,138.629436291898,True
129,gemini,30,disengaged,100,0.337995891313883,0.0370418519478845,138.316339229999,True
130,gemini,31,disengaged,100,0.0001,0.0001,138.629436311825,True
131,gemini,32,disengaged,100,0.732217744829918,0.026235489145432,138.283878218224,True
132,gemini,33,disengaged,100,0.553955927761033,0.0169860349535436,138.477318615841,True
133,gemini,34,disengaged,100,0.171231337999729,0.0592481510580464,138.345020751743,True
134,gemini,35,disengaged,100,0.0297623993047707,0.247883815690562,138.493730828636,True
135,gemini,36,disengaged,100,0.000236391565159889,5.12350952252204,138.601038760343,True
136,gemini,37,disengaged,100,0.000504374756513469,6.15170347797814,138.572330035571,True
137,gemini,38,disengaged,100,0.000100059027480273,0.000100494118540161,138.629436109413,True
138,gemini,39,disengaged,100,0.000313436805171284,14.4065625447185,138.589187415208,True
139,gemini,40,disengaged,100,0.498429518909962,0.0688990532018971,137.876534444898,True
140,gemini,41,disengaged,100,0.689101416266694,0.0204910142184777,138.478048247539,True
141,gemini,42,disengaged,100,0.732063132955508,0.0243632093890154,138.439721651351,True
142,gemini,43,disengaged,100,0.0158273774602369,0.123559050077339,138.600020970674,True
143,gemini,44,disengaged,100,0.00547433262747017,0.0578106866161252,138.628633909628,True
144,gemini,45,disengaged,100,0.15135856584286,0.0955343405168135,138.375994457509,True
145,gemini,46,disengaged,100,0.54627070240844,0.0251591684582059,138.523049656366,True
146,gemini,47,disengaged,100,0.0001,0.0001,138.62943638673,True
147,gemini,48,disengaged,100,0.0344113212226555,0.149843831868256,138.226198969524,True
148,gemini,49,disengaged,100,0.0001,0.0001,138.629436309297,True
149,gemini,50,disengaged,100,0.105477395251811,0.102022910848588,138.475305854787,True
150,gemini,1,risk_averse,100,0.965565615029522,0.595362946384315,72.4197852246581,True
151,gemini,2,risk_averse,100,0.90029646569547,0.91698238778441,55.058046003369,True
152,gemini,3,risk_averse,100,0.883040559147648,1.03401685376819,50.9949446640375,True
